"Date","Ticker","PE_RATIO","INVENT_TURN_PCT_CHANGE","pred"
20130630,"3311 HK Equity",-0.214301668854238,-0.179047559185056,"2"
20130630,"606 HK Equity",-0.245153054232543,-0.0189120954843769,"2"
20130630,"3331 HK Equity",-0.0701998937503744,-0.105395850135331,"2"
20130630,"390 HK Equity",-0.212203171729133,-0.104803443409349,"2"
20130630,"817 HK Equity",-0.177389801258689,-0.00906147458680868,"2"
20130630,"527 HK Equity",-0.294813924237199,0.169359091755204,"2"
20130630,"1378 HK Equity",-0.296135091986628,-0.197995781719663,"2"
20130630,"1068 HK Equity",-0.292014160105107,-0.105074202981765,"2"
20130630,"3389 HK Equity",-0.328565110251438,-0.117710942761639,"2"
20130630,"330 HK Equity",-0.318163658016659,-0.158176033954161,"2"
20130630,"1800 HK Equity",-0.268724827837998,-0.0992973217287857,"2"
20130630,"1393 HK Equity",-0.336795509626715,-0.0999695112045555,"2"
20130630,"257 HK Equity",-0.0684319069479275,-0.0726840330826517,"2"
20130630,"297 HK Equity",-0.283025426940293,-0.0876151465469829,"2"
20130630,"893 HK Equity",-0.337124856135096,-0.197006098586498,"2"
20130630,"190 HK Equity",2,-0.312980648034173,"1"
20130630,"1060 HK Equity",0.255040214412885,1.22720341236602,"3"
20140630,"1387 HK Equity",0.188185732475183,-1.16339276642476,"2"
20140630,"1371 HK Equity",-0.119232527960804,0.547728097790545,"2"
20140630,"221 HK Equity",-0.2202749563399,-0.48095972818153,"2"
20140630,"326 HK Equity",0.140277323418491,-0.219298219327373,"2"
20140630,"493 HK Equity",-0.164609394249086,-0.36360149553404,"2"
20140630,"379 HK Equity",-0.249967343068459,-0.219298219327373,"2"
20140630,"3800 HK Equity",-0.14627701408902,0.957853197985773,"3"
20140630,"82 HK Equity",0.216603848493828,2,"3"
20140630,"1638 HK Equity",-0.222883385291753,-0.28960013654394,"2"
20140630,"1898 HK Equity",-0.183429532882571,-0.0288034515551194,"2"
20140630,"182 HK Equity",-0.0803441426197773,0.738515222657974,"2"
20140630,"555 HK Equity",-0.265895559554156,-0.0292868212619967,"2"
20140630,"348 HK Equity",1.30053022683213,-0.219298219327373,"1"
20140630,"680 HK Equity",-0.198193109326511,-0.23483955648349,"2"
20140630,"934 HK Equity",-0.138671411854048,-0.363206230824381,"2"
20140630,"8116 HK Equity",-0.26483822337567,-0.386979700763216,"2"
20140630,"268 HK Equity",1.01576031715152,-0.349350964328991,"1"
20140630,"3838 HK Equity",-0.218426045952747,-0.467646680156856,"2"
20140630,"2007 HK Equity",-0.0942248727670671,-0.216755813522761,"2"
20140630,"2006 HK Equity",-0.154576575155923,-0.134085182579455,"2"
20140630,"175 HK Equity",0.0544601498946312,-0.169470970193508,"2"
20140630,"433 HK Equity",-0.256568430136189,-0.908073228089697,"2"
20140630,"691 HK Equity",-0.209073929136521,-0.0742857089713122,"2"
20140630,"488 HK Equity",0.966163672850924,0.592793230668046,"1"
20140630,"76 HK Equity",-0.255530481981871,-0.219298219327373,"2"
20140630,"257 HK Equity",-0.115951650457601,0.140638865110264,"2"
20140630,"371 HK Equity",-0.0248371212505094,-0.15726092346778,"2"
20140630,"732 HK Equity",-0.252763837271815,0.0779213935194668,"2"
20140630,"1180 HK Equity",-0.236585289672684,0.861394366922206,"3"
20140630,"123 HK Equity",-0.226449981652236,0.36569716446511,"2"
20140630,"1918 HK Equity",0.00665106016352395,-0.282243137943097,"2"
20140630,"661 HK Equity",-0.228027978326833,0.154680415406884,"2"
20140630,"688 HK Equity",-0.190899098813179,-0.0921210126087657,"2"
20140630,"1262 HK Equity",-0.258564623618042,-0.219298219327373,"2"
20140630,"31 HK Equity",-0.244681922149717,-0.0236273462877928,"2"
20140630,"1060 HK Equity",0.165722253955145,-0.219298219327373,"2"
20140630,"1093 HK Equity",0.640175729287822,0.192451654634427,"1"
20140630,"1623 HK Equity",-0.237912174022761,-0.315865772746127,"2"
20140630,"3333 HK Equity",-0.0932192828042424,-0.166926320290087,"2"
20140630,"992 HK Equity",-0.195188778550192,-0.26907897746773,"2"
20140630,"346 HK Equity",-0.14952693985304,2,"3"
20140630,"1222 HK Equity",-0.259696167042052,0.387324609408758,"2"
20140630,"6808 HK Equity",-0.0560466052075428,-0.674865861803612,"2"
20140630,"377 HK Equity",1.29014543201366,-0.219298219327373,"1"
20140630,"494 HK Equity",-0.257697787332869,-0.137138879140102,"2"
20140630,"916 HK Equity",-0.146401174697381,-0.105576586181533,"2"
20140630,"390 HK Equity",-0.186754629013016,-0.250013936355377,"2"
20140630,"3323 HK Equity",-0.218862981245386,-0.120535717549107,"2"
20140630,"819 HK Equity",0.0484991253733149,-0.212714141954979,"2"
20140630,"978 HK Equity",-0.231994500258509,-1.28826364707423,"2"
20140630,"404 HK Equity",-0.245300180278084,-0.311321521543991,"2"
20140630,"1101 HK Equity",-0.25911750533476,-0.219298219327373,"2"
20140630,"1194 HK Equity",-0.249949373166693,0.135782804280567,"2"
20140630,"527 HK Equity",2,-0.520907823469071,"1"
20140630,"48 HK Equity",-0.259048168916211,1.00232719374791,"3"
20140630,"3337 HK Equity",-0.235750188095721,-0.29274827158669,"2"
20140630,"1171 HK Equity",0.113285748113352,-0.0558137910601834,"2"
20140630,"67 HK Equity",-0.229375216628081,-0.219298219327373,"2"
20140630,"633 HK Equity",-0.257835480377508,-0.401749481755783,"2"
20140630,"489 HK Equity",-0.221517299653049,2,"3"
20140630,"1115 HK Equity",-0.207326822739692,-0.133681964509158,"2"
20140630,"1628 HK Equity",-0.209858630313529,0.963283204409089,"3"
20140630,"585 HK Equity",0.422031120004012,-0.219298219327373,"2"
20140630,"658 HK Equity",0.497181264818638,-0.179092814956982,"2"
20140630,"1266 HK Equity",-0.241219689111421,-0.504108000230079,"2"
20140630,"1808 HK Equity",0.135756511279234,0.614459149245719,"2"
20140630,"342 HK Equity",-0.246569541981502,-0.237677880366257,"2"
20140630,"3300 HK Equity",-0.210039370040857,0.0422961020251189,"2"
20140630,"8 HK Equity",-0.12429502231755,-0.227202937126151,"2"
20140630,"152 HK Equity",-0.141704402591445,-0.335101486796637,"2"
20140630,"27 HK Equity",-0.0904896849717495,0.0102875032630685,"2"
20140630,"8198 HK Equity",-0.260692060595224,-0.219298219327373,"2"
20140630,"940 HK Equity",0.0972223353222547,-0.342360443247803,"2"
20140630,"1259 HK Equity",-0.263542151615034,0.303824249837727,"2"
20140630,"2369 HK Equity",-0.243380350111723,-0.245954309552603,"2"
20140630,"8137 HK Equity",-0.251962313592438,-1.30231882593682,"2"
20140630,"692 HK Equity",-0.202830389948982,-0.219298219327373,"2"
20140630,"8143 HK Equity",-0.225770184021945,-0.219298219327373,"2"
20140630,"2357 HK Equity",-0.0576002054823834,-0.219542788177212,"2"
20140630,"215 HK Equity",-0.203761453570996,-0.341489046840377,"2"
20140630,"698 HK Equity",-0.200003361026502,-0.22955817913978,"2"
20140630,"1800 HK Equity",-0.208237170299328,-0.21328909950685,"2"
20140630,"951 HK Equity",-0.201812160699752,0.10643024416986,"2"
20140630,"587 HK Equity",-0.214292307692715,-0.680416616988978,"2"
20140630,"460 HK Equity",-0.203707414165925,-0.0339735187120579,"2"
20140630,"897 HK Equity",-0.208720015548842,0.00248126820286438,"2"
20140630,"201 HK Equity",-0.248142958904634,-0.0668381417094152,"2"
20140630,"2342 HK Equity",-0.142499962771729,-0.172261425930625,"2"
20140630,"354 HK Equity",0.0394475476790398,1.67764750682335,"3"
20140630,"151 HK Equity",-0.120422119606489,-0.421163831908037,"2"
20141231,"433 HK Equity",-0.333627729817096,0.612630464227869,"2"
20141231,"1387 HK Equity",0.271420434028508,-0.360145440356333,"2"
20141231,"981 HK Equity",2,-0.148549885952435,"1"
20141231,"493 HK Equity",-0.248848281578741,-0.0623984603684583,"2"
20141231,"1174 HK Equity",-0.327507821802443,-0.0603771195415432,"2"
20141231,"555 HK Equity",-0.345335338195532,-0.201778292291069,"2"
20141231,"3800 HK Equity",-0.289194452579693,-0.145324145984049,"2"
20141231,"390 HK Equity",-0.244125007594943,-0.114500573841446,"2"
20141231,"1800 HK Equity",-0.268991233451673,-0.205031702502707,"2"
20141231,"1918 HK Equity",0.0195062112438589,-0.0833063263295576,"2"
20141231,"1051 HK Equity",-0.323742503779696,-0.400111994433938,"2"
20141231,"1060 HK Equity",0.240904754176521,-0.0964936308820775,"2"
20141231,"460 HK Equity",-0.271999460748208,-0.237904640967232,"2"
20141231,"585 HK Equity",0.554026454725151,-0.0964936308820775,"1"
20141231,"1371 HK Equity",-0.172758349931464,-0.0787712291799306,"2"
20141231,"934 HK Equity",-0.204276755365322,-0.132609526982254,"2"
20141231,"182 HK Equity",-0.171037034504201,-0.110428365432687,"2"
20141231,"688 HK Equity",-0.251579183266818,-0.0703377052496799,"2"
20141231,"587 HK Equity",-0.286942600517703,0.666003802921098,"3"
20141231,"175 HK Equity",0.157711066955201,-0.22581269236726,"2"
20141231,"992 HK Equity",-0.258197754922289,-0.162804099066334,"2"
20141231,"691 HK Equity",-0.252073023464393,-0.0759798540689929,"2"
20141231,"606 HK Equity",-0.0797049491167673,-0.112667522539709,"2"
20141231,"653 HK Equity",-0.331715948622505,-0.192937193785379,"2"
20141231,"380 HK Equity",1.07171626517279,0.0337403786598855,"1"
20141231,"817 HK Equity",-0.239075696430096,-0.115115803130953,"2"
20141231,"123 HK Equity",-0.270439857926771,-0.0919346256189151,"2"
20141231,"326 HK Equity",0.0595928675860781,-0.233680948296854,"2"
20141231,"3323 HK Equity",-0.286165019295542,-0.159073082601669,"2"
20141231,"1613 HK Equity",-0.30157409850619,-0.0524143639453231,"2"
20141231,"119 HK Equity",-0.286835538825257,0.133857099739255,"2"
20141231,"639 HK Equity",-0.0724699096764525,-0.278879042346536,"2"
20141231,"698 HK Equity",-0.261763180608047,-0.190069450289373,"2"
20141231,"346 HK Equity",-0.267655117659543,-0.0964936308820775,"2"
20141231,"2369 HK Equity",-0.326518014379261,-0.181158204614626,"2"
20141231,"1194 HK Equity",-0.323605283285123,-0.246490733434556,"2"
20141231,"1101 HK Equity",-0.336056407035498,-0.0964936308820775,"2"
20141231,"1046 HK Equity",2,-0.128586897105915,"1"
20141231,"151 HK Equity",-0.150367059812282,-0.111262235153956,"2"
20141231,"17 HK Equity",-0.253767893743929,-0.0059730312545837,"2"
20141231,"1093 HK Equity",0.828759207191302,-0.14083112596786,"1"
20141231,"1898 HK Equity",-0.0355090061394677,-0.203659333180718,"2"
20141231,"2007 HK Equity",-0.132216986495249,-0.0876732123091227,"2"
20141231,"494 HK Equity",-0.332205766154968,-0.00908892960984496,"2"
20141231,"268 HK Equity",0.763606821718108,-0.302118465319278,"1"
20141231,"348 HK Equity",-0.0587935344885222,-0.0228624080533642,"2"
20141231,"27 HK Equity",-0.134383524386145,-0.09233745255696,"2"
20141231,"916 HK Equity",-0.174827213245198,-0.205436824949816,"2"
20141231,"3333 HK Equity",-0.134996370561856,-0.0385207211778719,"2"
20141231,"371 HK Equity",-0.0482944405303541,-0.234731975213183,"2"
20141231,"2357 HK Equity",-0.05296992448147,-0.143697302294976,"2"
20141231,"227 HK Equity",-0.119594230232759,0.0867672124002426,"2"
20141231,"633 HK Equity",-0.335059465969614,-0.0792809787024062,"2"
20141231,"6808 HK Equity",-0.0696705566514368,0.289592059859433,"2"
20160630,"1468 HK Equity",-0.171421975651256,-0.146160071606704,"2"
20160630,"433 HK Equity",-0.247135571720033,-0.170939286773843,"2"
20160630,"911 HK Equity",-0.200789408990256,-0.132037093550452,"2"
20160630,"1237 HK Equity",-0.24572055796164,-0.140372680198162,"2"
20160630,"981 HK Equity",2,-0.125974024970482,"1"
20160630,"3333 HK Equity",-0.128763392083715,-0.141250396999541,"2"
20160630,"76 HK Equity",-0.245989542382362,-0.109761703851093,"2"
20160630,"2098 HK Equity",-0.229712889085987,-0.147134598596684,"2"
20160630,"235 HK Equity",-0.25121133797209,0.212242130176111,"2"
20160630,"370 HK Equity",-0.226693135037357,-0.123769845047694,"2"
20160630,"497 HK Equity",-0.244900592680614,0.00730620005137735,"2"
20160630,"547 HK Equity",0.105308130761654,2,"3"
20160630,"3800 HK Equity",-0.240155695983077,-0.146843706145252,"2"
20160630,"1387 HK Equity",0.0367186474381144,-0.177917779965961,"2"
20160630,"877 HK Equity",-0.0775603778223555,-0.107183212252531,"2"
20160630,"182 HK Equity",-0.212306900644092,-0.1268109079763,"2"
20160630,"1816 HK Equity",-0.1871743697639,-0.125382585395241,"2"
20160630,"509 HK Equity",-0.238910955775289,-0.130653017415931,"2"
20160630,"653 HK Equity",-0.200816782809551,-0.12814551923814,"2"
20160630,"692 HK Equity",-0.212412343405711,-0.138827214795327,"2"
20160630,"6863 HK Equity",-0.207505915176549,-0.125201746357028,"2"
20160630,"1678 HK Equity",-0.251292302423259,-0.158405435544044,"2"
20160630,"8116 HK Equity",-0.251919852420678,-0.113632857382686,"2"
20160630,"680 HK Equity",-0.194505706409117,-0.124708708476151,"2"
20160630,"175 HK Equity",0.000124264355129194,-0.108420515563862,"2"
20160630,"2010 HK Equity",-0.250436716555501,-0.114475091169147,"2"
20160630,"702 HK Equity",0.256708211108585,0.0835115954640734,"2"
20160630,"1222 HK Equity",-0.233819141551043,-0.169979896603665,"2"
20160630,"607 HK Equity",-0.242448786792671,-0.115959255878775,"2"
20160630,"1004 HK Equity",-0.228520536081744,-0.132037093550452,"2"
20160630,"2014 HK Equity",0.1842709021044,-0.131065247721166,"2"
20160630,"3380 HK Equity",-0.144619264805147,-0.130918923567315,"2"
20160630,"257 HK Equity",-0.185936992130592,-0.109256513922332,"2"
20160630,"198 HK Equity",0.140839376601534,-0.107881912805854,"2"
20160630,"992 HK Equity",-0.207125224941043,-0.1353372235061,"2"
20160630,"1335 HK Equity",-0.248032873288502,-0.142070477466574,"2"
20160630,"346 HK Equity",-0.216184970712038,-0.132037093550452,"2"
20160630,"996 HK Equity",-0.239116376972696,-0.139416452590223,"2"
20160630,"1080 HK Equity",-0.243523319422395,-0.118631642173689,"2"
20160630,"493 HK Equity",-0.205380858369074,-0.136513199510464,"2"
20160630,"379 HK Equity",0.0675849426745208,-0.135124708577197,"2"
20160630,"1366 HK Equity",-0.245895395291333,-0.130028107721539,"2"
20160630,"1363 HK Equity",-0.239214887932237,-0.156379589179103,"2"
20160630,"570 HK Equity",-0.152665007505573,-0.154920073912027,"2"
20160630,"6898 HK Equity",-0.238284993872494,-0.151562212561624,"2"
20160630,"1378 HK Equity",-0.214667228773307,-0.131704770887451,"2"
20160630,"1613 HK Equity",-0.197580808222449,-0.132037093550452,"2"
20160630,"1919 HK Equity",-0.22247264174712,-0.122725037144584,"2"
20160630,"1280 HK Equity",-0.223165327949684,-0.139743522742067,"2"
20160630,"2233 HK Equity",-0.172940208056338,-0.139013686426076,"2"
20160630,"604 HK Equity",-0.214610621267511,-0.126744522859822,"2"
20160630,"2211 HK Equity",-0.22414689000921,-0.135319753561947,"2"
20160630,"1800 HK Equity",-0.22380513054556,-0.132277278034133,"2"
20160630,"8156 HK Equity",-0.03324624525898,-0.135412003606874,"2"
20160630,"1051 HK Equity",-0.213767460202003,-0.16439917015925,"2"
20160630,"207 HK Equity",-0.181088017681484,-0.154162894923759,"2"
20160630,"2007 HK Equity",-0.132910274931245,-0.127463863548786,"2"
20160630,"916 HK Equity",-0.198727920632997,-0.140339773773636,"2"
20160630,"1103 HK Equity",-0.25218172369108,-0.103419521536735,"2"
20160630,"336 HK Equity",-0.222132172029292,-0.128237127741054,"2"
20160630,"1371 HK Equity",-0.166584657928582,-0.157641051089232,"2"
20160630,"8179 HK Equity",-0.253199633144822,-0.150354511293455,"2"
20160630,"371 HK Equity",-0.176955105647434,-0.127259803292101,"2"
20160630,"1063 HK Equity",-0.227719320616474,2,"3"
20160630,"925 HK Equity",-0.220434825001162,-0.161570126443482,"2"
20160630,"3323 HK Equity",-0.078628107324326,-0.136040537118302,"2"
20160630,"488 HK Equity",0.21670991004477,-0.0795326435425696,"2"
20160630,"1011 HK Equity",-0.217385099794407,-0.158375754112486,"2"
20160630,"17 HK Equity",-0.222015018678914,-0.116985198680958,"2"
20160630,"1194 HK Equity",-0.24243360929062,-0.139089720390985,"2"
20160630,"8100 HK Equity",-0.250409033418275,-0.182097577039899,"2"
20160630,"700 HK Equity",0.216782875222811,-0.134218332496191,"2"
20160630,"151 HK Equity",-0.138384890186283,-0.136760641220506,"2"
20160630,"1250 HK Equity",-0.00242759096822335,-0.155866194199879,"2"
20160630,"968 HK Equity",-0.125128812466521,-0.0904327507576593,"2"
20160630,"815 HK Equity",-0.219410867743737,-0.0507542313070079,"2"
20160630,"1060 HK Equity",0.0258222602707582,0.0766670073237379,"2"
20160630,"3813 HK Equity",-0.0846013112405944,-0.138139311170251,"2"
20160630,"494 HK Equity",-0.242104228859653,-0.127603687980116,"2"
20160630,"3998 HK Equity",0.255000935349765,-0.124554408726251,"2"
20160630,"358 HK Equity",-0.0434008173727883,-0.13218339460758,"2"
20160630,"688 HK Equity",-0.215630220288227,-0.136364807876726,"2"
20160630,"1132 HK Equity",0.82110733883369,-0.123713442520983,"1"
20160630,"2038 HK Equity",-0.230576314706468,-0.135993601879827,"2"
20160630,"1326 HK Equity",-0.228687371850882,-0.116273874996793,"2"
20160630,"1628 HK Equity",-0.21866726240808,-0.134485749056314,"2"
20160630,"327 HK Equity",-0.217007898888974,-0.102334376104317,"2"
20160630,"1898 HK Equity",1.03738761752935,-0.132544666474922,"1"
20160630,"929 HK Equity",-0.206886570262818,-0.138084786920933,"2"
20160630,"2369 HK Equity",-0.251300099025123,-0.11711099408605,"2"
20160630,"390 HK Equity",-0.210642779734948,-0.124384725084434,"2"
20160630,"217 HK Equity",-0.182606232102659,-0.182806586461887,"2"
20160630,"2229 HK Equity",-0.225453910356949,-0.12271088488983,"2"
20160630,"686 HK Equity",-0.240479569920686,-0.132037093550452,"2"
20160630,"698 HK Equity",-0.228140030065593,-0.127819535032954,"2"
20160630,"819 HK Equity",-0.208849467663704,-0.107221732144745,"2"
20160630,"539 HK Equity",-0.237688486321887,-0.135004770449552,"2"
20160630,"587 HK Equity",-0.228651176709891,-0.131855957545697,"2"
20160630,"527 HK Equity",2,-0.132037093550452,"1"
20171231,"702 HK Equity",0.152995923276042,-0.126807473649154,"2"
20171231,"1239 HK Equity",-0.090513028840931,-0.120668576631196,"2"
20171231,"136 HK Equity",0.862097027487124,-0.130829693911692,"1"
20171231,"981 HK Equity",-0.0638799072449902,-0.137366052544405,"2"
20171231,"149 HK Equity",-0.148518805791114,-0.138446575826185,"2"
20171231,"1063 HK Equity",-0.121838966024025,-0.0990065483282342,"2"
20171231,"607 HK Equity",-0.138706721924198,-0.0390423681594462,"2"
20171231,"572 HK Equity",-0.146599104787506,-0.125724898024054,"2"
20171231,"680 HK Equity",-0.140189411874123,-0.0684358187672265,"2"
20171231,"992 HK Equity",-0.0660658409358813,-0.13910172958853,"2"
20171231,"1222 HK Equity",-0.141095639560914,-0.105594968393325,"2"
20171231,"1060 HK Equity",0.016445279458721,-0.125724898024054,"2"
20171231,"3800 HK Equity",-0.139832391459903,-0.0987401317197052,"2"
20171231,"1250 HK Equity",-0.13563519390383,1.62630603031783,"3"
20171231,"535 HK Equity",-0.119788659731028,-0.0608732061375769,"2"
20171231,"932 HK Equity",0.550190197906242,-0.124421512253389,"1"
20171231,"658 HK Equity",-0.12665976603534,-0.118951708738985,"2"
20171231,"996 HK Equity",-0.133885933214461,-0.115260657672819,"2"
20171231,"493 HK Equity",-0.0141400493268171,-0.130360715155358,"2"
20171231,"707 HK Equity",-0.129967931237246,-0.141095310790269,"2"
20171231,"1004 HK Equity",-0.133978219529429,2,"3"
20171231,"386 HK Equity",-0.120480396885493,-0.125724898024054,"2"
20171231,"3300 HK Equity",-0.133766232166064,-0.151254831803611,"2"
20171231,"547 HK Equity",0.0634548387260826,-0.0888056723107745,"2"
20171231,"1335 HK Equity",-0.0865120551235544,-0.156372810209665,"2"
20171231,"951 HK Equity",-0.130854506250756,-0.10853184395514,"2"
20171231,"970 HK Equity",-0.0972713997129441,-0.155099272083017,"2"
20171231,"2007 HK Equity",-0.100466537314673,-0.134227730213002,"2"
20171231,"539 HK Equity",-0.129744382007923,-0.122984005001274,"2"
20171231,"1816 HK Equity",-0.1218999646536,-0.125695438917508,"2"
20171231,"175 HK Equity",-0.103512765334023,-0.131573758127728,"2"
20171231,"3323 HK Equity",-0.0908941735095086,-0.122672450652741,"2"
20171231,"1076 HK Equity",-0.0812094134251305,-0.125724898024054,"2"
20171231,"1387 HK Equity",0.0228896242860526,-0.125724898024054,"2"
20171231,"2600 HK Equity",-0.0484735072240285,-0.102936411162492,"2"
20171231,"1338 HK Equity",-0.115589938352747,-0.120605212065719,"2"
20171231,"1103 HK Equity",-0.147783117346246,-0.161178169139201,"2"
20171231,"2389 HK Equity",-0.101623387543973,-0.204164174931242,"2"
20171231,"275 HK Equity",-0.143459337837758,0.0894499470023035,"2"
20171231,"819 HK Equity",-0.130635911786962,-0.11605590466122,"2"
20171231,"826 HK Equity",-0.0215908910042344,-0.120349069298377,"2"
20171231,"76 HK Equity",-0.144309744893108,-0.130563226975518,"2"
20171231,"288 HK Equity",-0.109354477977343,-0.131125233480307,"2"
20171231,"61 HK Equity",-0.147223334091596,0.00268655467083493,"2"
20171231,"6828 HK Equity",-0.0870410603865262,-0.0562392894566526,"2"
20171231,"8179 HK Equity",-0.148573939106842,-0.125724898024054,"2"
20171231,"521 HK Equity",2,-0.122839682078555,"1"
20171231,"1800 HK Equity",-0.132957872399289,-0.134206780812647,"2"
20171231,"990 HK Equity",0.433551984193825,-0.0456057368615551,"2"
20171231,"1628 HK Equity",-0.12992252848708,-0.101978329808097,"2"
20171231,"2211 HK Equity",-0.131391556352798,-0.13095801278129,"2"
20171231,"8167 HK Equity",-0.098749846862559,-0.187571204854892,"2"
20171231,"1638 HK Equity",-0.132007796498461,-0.154575186343964,"2"
20171231,"1668 HK Equity",-0.143600298672472,-0.153051591654993,"2"
20171231,"3333 HK Equity",-0.116948753538517,-0.115629170565591,"2"
20171231,"1055 HK Equity",-0.119612736845164,-0.125724898024054,"2"
20171231,"1678 HK Equity",-0.147445904953803,-0.20091544173123,"2"
20171231,"1363 HK Equity",-0.138735003554608,-0.136407025820056,"2"
20171231,"2186 HK Equity",-0.0826224979250151,-0.0979520354069621,"2"
20171231,"968 HK Equity",-0.103482075080409,-0.122784337076006,"2"
20171231,"358 HK Equity",-0.0747279179403556,-0.130229313652124,"2"
20171231,"880 HK Equity",-0.0839586271362009,-0.130947205454,"2"
20171231,"3883 HK Equity",-0.0779176170074294,-0.149390038958585,"2"
20171231,"1194 HK Equity",-0.142206693792395,-0.13010676266921,"2"
20171231,"1918 HK Equity",-0.0519284337443634,-0.140646202135046,"2"
20171231,"2233 HK Equity",-0.0899136931786349,-0.117707039154375,"2"
20171231,"700 HK Equity",-0.00626290742235735,-0.105433988672667,"2"
20171231,"215 HK Equity",-0.0647147615777848,-0.0855628284159201,"2"
20171231,"268 HK Equity",0.225197819483646,-0.155380474953721,"2"
20171231,"1171 HK Equity",-0.1263945231256,-0.117252356966007,"2"
20171231,"817 HK Equity",-0.106976963098154,-0.13960242436599,"2"
20171231,"297 HK Equity",-0.130454687123625,-0.0884617985838243,"2"
20171231,"570 HK Equity",-0.106743455107175,-0.134573611922932,"2"
20171231,"2238 HK Equity",-0.13162915812124,-0.124633800676791,"2"
